time,tpt
3.113438,17896902.742029
3.116188,17874124.012645
3.118938,17872180.746390
3.121689,17872057.275522
3.124441,17855722.190072
3.127187,17902730.392209
3.129937,17871816.837148
3.132688,17864613.185983
3.137798,9618626.696033
3.140629,17365154.375770
3.143384,17841281.848478
3.146139,17840951.575493
3.148892,17855209.767474
3.151645,17851980.236138
3.154398,17855761.109446
3.157159,17799776.416383
3.159911,17860127.642937
3.162665,17851435.611057
3.165532,17142910.953613
3.170379,10139542.482851
3.173559,15457396.086655
3.176312,17855138.419825
3.179057,17904791.185446
3.181806,17883664.492092
3.184552,17897919.374155
3.187305,17854697.374286
3.190055,17869737.640025
3.192812,17828319.722941
3.195563,17867100.354856
3.199199,13520535.385914
3.203532,11342162.861293
3.206297,17776266.846532
3.209052,17839837.803818
3.211808,17839332.767144
3.214561,17854308.234551
3.217305,17907335.223698
3.220055,17874852.033886
3.222808,17853199.279363
3.225553,17906389.278899
3.228593,16168224.268323
3.233634,9750212.303970
3.236382,17889177.506194
3.239133,17864392.426387
3.241883,17875112.055845
3.244641,17824343.617603
3.247392,17862321.447650
3.250143,17868042.153050
3.252886,17923392.375411
3.255639,17851850.560485
3.258395,17835552.375243
3.262557,11810192.105442
3.266520,12401576.740181
3.269272,17860101.683977
3.272028,17837578.310678
3.274785,17827375.641433
3.277530,17905834.805996
3.280281,17865243.030113
3.283032,17867795.327371
3.285779,17894276.976846
3.288520,17928099.392403
3.291268,17887875.425388
3.296500,9395043.097887
3.299252,17858135.512119
3.302004,17860289.888144
3.304764,17806327.926685
3.307515,17872447.189340
3.310264,17878486.526753
3.313017,17853919.111779
3.315765,17886846.915563
3.318518,17854360.118869
3.321266,17882044.429342
3.324019,17858751.922054
3.327049,16218110.355213
3.331958,10012997.013539
3.334715,17830589.807557
3.337467,17861841.101131
3.340228,17797920.172244
3.342981,17854541.716356
3.345738,17830906.759942
3.348484,17896785.445754
3.351231,17891847.364545
3.353986,17842091.392803
3.356729,17917250.821827
3.359479,17876106.709650
3.363040,13803876.105494
3.367289,11567538.970312
3.370048,17811431.901133
3.372794,17901908.815794
3.375540,17902163.105198
3.378288,17886912.007616
3.381048,17805966.694235
3.383792,17912960.766199
3.386540,17887784.286831
3.389286,17895482.257251
3.392039,17858096.582394
3.394788,17879370.991855
3.397539,17867795.327371
3.402713,9499083.370922
3.405464,17870088.470608
3.408216,17860828.563372
3.410963,17888558.994176
3.413716,17857071.494044
