time,tpt
3.111758,18185941.932412
3.114455,18223491.367644
3.117158,18184468.469082
3.119861,18184582.838966
3.122560,18214732.395149
3.125260,18199894.470827
3.127958,18217669.122771
3.130663,18173495.654437
3.133365,18192390.301389
3.136067,18192046.901371
3.138763,18227505.614511
3.141465,18194336.479733
3.144171,18159315.183378
3.146870,18215893.470822
3.149571,18197866.252792
3.152272,18196074.250289
3.154973,18195845.222776
3.157677,18175410.908427
3.160373,18231399.906825
3.163077,18180405.907744
3.165773,18228154.547693
3.168478,18176593.863403
3.171180,18190713.824158
3.173887,18154325.059632
3.176593,18163415.307422
3.179289,18232103.220293
3.181984,18237447.469755
3.184686,18195225.530176
3.187388,18189273.243206
3.190090,18192821.253088
3.192795,18168739.506732
3.195499,18179202.285419
3.198202,18181219.619826
3.200902,18207883.711368
3.203602,18199180.163071
3.206310,18153513.753082
3.209013,18182571.484377
3.211710,18226978.390321
3.214414,18178684.575117
3.217115,18196013.624798
3.219821,18164334.901968
3.222524,18185706.431373
3.225234,18133381.736240
3.227941,18158557.098118
3.230643,18190754.217567
3.233342,18214718.895140
3.236050,18150416.704055
3.238747,18224802.223521
3.241449,18188768.420698
3.244157,18146932.111822
3.246851,18249961.199525
3.249552,18196761.367423
3.252255,18184011.003931
3.254954,18211769.622893
3.257656,18191380.338342
3.260357,18198102.068872
3.263063,18162294.467728
3.265758,18240283.223148
3.268458,18199429.490540
3.271158,18204909.681025
3.273859,18203237.637208
3.276556,18221491.662200
3.279257,18196350.438194
3.281961,18177696.300962
3.284664,18185161.438075
3.287370,18166463.079968
3.290072,18189158.814315
3.292775,18182019.953169
3.295471,18232759.244263
3.298177,18165348.577561
3.300884,18159382.273617
3.303590,18164455.731530
3.306285,18232880.985864
3.308987,18192747.181812
3.311695,18154258.006755
3.314397,18184730.849187
3.317098,18199658.608292
3.319799,18196067.514104
3.322503,18182215.003065
3.325208,18167020.382457
3.327911,18182901.073876
3.330613,18196714.210667
3.333311,18217682.627154
3.336016,18167544.143673
3.338720,18175794.007668
3.341420,18207991.630962
3.344126,18163818.038099
3.346823,18222079.367922
3.349525,18194969.582506
3.352228,18185087.429159
3.354935,18151549.484687
3.357639,18178550.109733
3.360352,18121281.186968
3.363053,18195703.767487
3.365755,18191871.839684
3.368454,18207425.067363
3.371157,18187072.422305
3.373864,18155424.797491
3.376566,18189555.956051
3.379271,18175605.816549
3.381974,18180990.966098
3.384680,18167510.568330
3.387384,18176667.803201
3.390080,18229439.030849
3.392781,18195400.656414
3.395483,18191629.452141
3.398184,18201640.043608
3.400887,18185376.740166
3.403589,18189286.705523
3.406289,18206649.471992
3.408990,18198041.429867
3.411691,18193757.296640
3.414394,18183997.549422
3.417101,18156987.459075
3.419808,18155498.565165
3.422514,18170331.329811
3.425217,18182026.678958
3.427917,18203082.584192
3.430615,18217135.715660
3.433311,18236060.369849
3.436016,18166677.939528
3.438721,18172568.413331
3.441424,18182026.678958
3.444130,18167027.097153
3.446830,18204188.237351
3.449527,18223018.424705
3.452231,18178872.829997
3.454931,18201195.194043
3.457634,18186332.204704
3.460335,18200076.426102
3.463034,18210197.517957
3.465731,18222836.010418
3.468434,18185894.831716
3.471136,18191232.219858
3.473839,18184111.913383
3.476544,18166234.797254
3.479247,18188431.887927
3.481957,18137778.033628
3.484659,18189858.872423
3.487363,18177467.735845
3.490062,18208720.121688
3.492767,18172360.133054
3.495476,18141386.329370
3.498177,18198674.790511
3.500876,18211378.258092
3.503579,18187530.041506
3.506283,18173052.179494
3.508988,18173663.643022
3.511694,18166704.797330
3.514395,18198479.387312
3.517099,18174221.387397
3.519802,18186931.103382
3.522501,18206676.448113
3.525200,18212808.845544
3.527904,18175693.190512
3.530605,18197293.582041
3.533313,18152072.354208
3.536015,18188923.229955
3.538720,18173139.528908
3.541425,18169310.381666
3.544124,18211169.087252
3.546824,18207411.578183
3.549526,18188896.306417
3.552228,18190686.895318
3.554934,18167953.772848
3.557634,18204963.623037
3.560335,18195569.050208
3.563038,18181468.455419
3.565739,18200244.906453
3.568442,18186318.746760
3.571149,18156383.824004
3.573860,18132043.864849
3.576563,18183412.297554
3.579267,18175948.596145
3.581968,18198715.219283
3.584672,18174201.227365
3.587376,18176116.630082
3.590077,18199355.365444
3.592780,18184246.461060
3.595475,18237237.699641
3.598176,18200770.585197
3.600875,18212032.791441
3.603576,18198216.610316
3.606274,18215562.684186
3.608979,18174046.668609
3.611681,18190848.469551
3.614377,18228485.791817
3.617077,18202111.877515
3.619774,18227100.054735
3.622479,18173583.008114
3.625179,18202502.844141
3.627879,18206635.983961
3.630576,18223937.307757
3.633273,18220113.742263
3.635973,18208659.411901
3.638673,18203379.209661
3.641378,18167651.585604
3.644081,18184690.482524
3.646786,18170244.007391
3.649482,18232542.818766
3.652180,18221302.523594
3.654881,18196815.261157
3.657579,18218702.265884
3.660282,18181724.023387
3.662992,18138681.646431
3.665688,18232306.109262
3.668393,18170432.087493
3.671092,18212464.674258
3.673791,18205819.995289
3.676496,18173710.680383
3.679204,18151140.594897
3.681904,18203487.075865
3.684608,18178079.496552
3.687313,18169901.442924
3.690022,18144902.283617
3.692726,18176338.439635
3.695429,18188203.052755
3.698131,18186096.693558
3.700832,18199375.581320
3.703536,18175733.517240
3.706239,18185383.468439
3.708939,18202509.585092
3.711642,18186426.410871
3.714342,18205037.793824
3.717043,18195986.680265
3.719742,18214253.157071
3.722450,18151542.781427
3.725145,18234037.612154
3.727850,18172588.569741
3.730550,18207067.610852
3.733245,18234145.842005
3.735944,18211513.209572
3.738642,18218472.668399
3.741342,18203790.456417
3.744048,18165650.688197
3.746802,17850002.887116
3.749504,18186130.337634
3.752208,18179498.133117
3.754911,18184966.324959
3.757614,18181273.421539
3.760318,18179074.535981
3.763019,18201222.154004
3.765718,18210878.955009
3.768422,18177938.317350
3.771123,18195393.920728
3.773824,18197637.180166
3.776523,18212721.114373
3.779230,18158604.057313
3.781928,18215279.162346
3.784630,18191339.942153
3.787329,18210028.853293
3.790033,18179605.716486
3.792735,18190754.217567
3.795435,18201289.554255
3.798134,18215393.920123
3.800837,18183452.658542
3.803549,18119564.351881
3.806256,18163153.542059
3.808956,18201754.629594
3.811664,18152199.724423
3.814368,18173945.870837
3.817063,18236696.379709
3.819761,18222856.278492
3.822469,18150088.291140
3.825176,18158147.892558
3.827878,18190875.398869
3.830587,18143904.283817
3.833292,18171728.602690
3.835991,18210818.230825
3.838695,18177232.454230
3.841400,18167510.568330
3.844107,18156108.848000
3.846811,18180735.418737
3.849513,18189926.188542
3.852212,18214172.161577
3.854932,18066556.470670
3.857633,18197515.908758
3.860336,18183297.942393
3.863040,18180580.748825
3.865745,18170942.610254
3.868447,18190343.559604
3.871150,18186567.721950
3.873850,18204700.658750
3.876555,18166147.514203
3.879257,18189650.195619
3.881962,18174611.156797
3.884666,18178536.663304
3.887366,18205833.482110
3.890066,18203129.773961
3.892769,18182477.318144
3.895471,18193164.682341
3.898171,18201269.334127
3.900875,18177743.359199
3.903577,18190511.859805
3.906277,18202570.253878
3.908980,18184993.236864
3.911681,18201505.238413
3.914387,18160381.976915
3.917093,18169599.190885
3.919791,18212613.138708
3.922497,18167893.334595
3.925204,18157805.784032
3.927907,18185390.196716
3.930609,18185652.603421
3.933309,18204060.136508
3.936012,18184037.913009
3.938718,18166906.233379
3.941425,18160529.593439
3.944124,18209340.733842
3.946820,18229384.943697
3.949521,18196350.438194
3.952222,18201714.187316
3.954926,18177514.792899
3.957626,18200015.773939
3.960332,18168208.961017
3.963032,18205934.633909
3.965734,18187408.904770
3.968438,18179081.259591
3.971140,18189212.663026
3.973840,18203729.779498
3.976539,18215562.684186
3.979238,18205327.739976
3.981940,18193710.155453
3.984642,18191912.238236
3.987344,18192147.900031
3.990054,18134151.101692
3.992759,18175034.545951
3.995458,18205530.033458
3.998169,18135194.867008
4.000863,18239816.176853
4.003562,18216001.485387
4.006276,18107595.633871
4.008979,18183990.822175
4.011685,18165657.401881
4.014386,18195468.013558
4.017085,18212228.485805
4.019789,18175350.420549
4.022489,18208011.866029
4.025189,18204727.629096
4.027889,18200831.242390
4.030590,18201525.459065
4.033288,18217304.512000
4.035991,18182188.099382
4.038688,18223396.777093
4.041388,18210190.771310
4.044085,18224511.656724
4.046785,18200278.602898
4.049484,18209961.388302
4.052194,18137577.243009
4.054900,18165946.094979
4.057607,18160247.782157
4.060307,18201289.554255
4.063010,18186271.644113
4.065709,18209603.832197
4.068411,18193858.314292
4.071110,18209016.930918
4.073813,18181286.872017
4.076517,18181791.279310
4.079219,18189239.587500
4.081923,18176392.212463
4.084626,18184259.915938
4.087331,18170660.475708
4.090029,18219472.134979
4.092731,18190451.271374
4.095430,18209016.930918
4.098142,18125364.151959
4.100842,18204633.233234
4.103549,18159711.022958
4.106255,18160509.463771
4.108954,18215069.901887
4.111658,18174651.478724
4.114357,18212005.799445
4.117054,18223694.064990
4.119755,18201060.395438
4.122457,18189986.773476
4.125157,18205091.736595
4.127861,18173092.494504
4.130571,18140803.817127
4.133275,18178980.405965
4.135975,18199544.048695
4.138679,18182860.715336
4.141381,18189885.798811
4.144082,18197886.465359
4.146786,18178590.449139
4.149492,18158147.892558
4.152193,18198708.481142
4.154896,18184374.283199
4.157597,18201370.435215
4.160300,18182759.819770
4.163004,18176183.844526
4.165707,18184717.393613
4.168411,18179538.476731
4.171113,18192430.702244
4.173811,18215569.434814
4.176511,18202947.757629
4.179214,18184616.477441
4.181917,18184582.838966
4.184616,18208342.378480
4.187312,18236148.326016
4.190015,18179612.440489
4.192719,18182625.294092
4.195420,18196512.113053
4.198125,18169961.894538
4.200822,18224646.802919
4.203522,18205428.886155
4.206217,18234199.957412
4.208924,18162140.111422
4.211626,18185793.902476
4.214329,18185518.034934
4.217035,18168618.620173
4.219740,18170331.329811
4.222442,18189730.973168
4.225149,18159201.131108
4.227856,18153674.667624
4.230554,18216426.805187
4.233253,18214631.145567
4.235958,18172722.946945
4.238662,18172111.546715
4.241363,18199261.025286
4.244062,18214232.908130
4.246762,18202846.639017
4.249457,18235004.962020
4.252162,18170747.802131
4.254864,18190579.180758
4.257562,18223430.559320
4.260279,18089462.461200
4.262966,18292267.653925
4.265666,18205294.024832
4.268364,18218371.377231
4.271062,18212849.337139
4.273765,18190370.487427
4.276460,18234795.248091
4.279162,18192955.929681
4.281858,18230209.807639
4.284560,18193548.530380
4.287266,18162119.978184
4.289963,18220336.626947
4.292661,18222761.694533
4.295359,18216014.987297
4.298063,18175935.153565
4.300769,18168034.357811
4.303473,18178146.725515
4.306174,18196896.102358
4.308876,18188108.828182
4.311580,18177642.520417
4.314281,18199341.888219
4.316985,18176056.137507
4.319684,18211067.877280
4.322387,18182975.064997
4.325085,18219107.452035
4.327803,18083372.914012
4.330498,18236689.613413
4.333196,18222653.599782
4.335892,18232711.900747
4.338596,18171305.367545
4.341313,18096781.996588
4.344015,18190357.023505
4.346713,18213355.497264
4.349420,18158335.722329
4.352120,18202853.380223
4.354820,18205779.534944
4.357521,18196869.155211
4.360221,18207128.310025
4.362920,18210831.725053
4.365623,18182329.344605
4.368323,18206905.748370
4.371022,18212673.874862
4.373723,18197482.222542
4.376424,18197152.104231
4.379130,18163677.080331
4.381833,18186177.439550
4.384534,18194760.788425
4.387230,18230372.084743
4.389931,18201552.420004
4.392632,18192444.169235
4.395332,18206076.248316
4.398038,18167382.983159
4.400742,18176096.465845
4.403440,18215150.905365
4.406140,18207269.943002
4.408838,18215461.425373
4.411545,18156960.629997
4.414255,18139739.322439
4.416957,18188034.795274
4.419663,18166617.509763
4.422362,18213105.788086
4.425073,18128191.898005
4.427771,18219134.465085
4.430472,18194969.582506
4.433177,18171802.502911
4.435874,18227106.813916
4.438573,18209826.459820
4.441276,18182228.454936
4.443971,18236621.950731
4.446675,18181717.297822
4.449377,18191474.596815
4.452078,18194794.464565
4.454784,18163932.148371
4.457487,18182981.791493
4.460192,18175773.844147
4.462894,18189367.479844
4.465599,18171654.703069
4.468300,18196411.065929
4.471002,18188916.499063
4.473703,18199645.130617
4.476403,18201242.374027
4.479101,18223734.605000
4.481816,18099054.321466
4.484521,18173482.215485
4.487224,18182632.020328
4.489925,18195697.031575
4.492630,18175861.219726
4.495328,18218270.087188
4.498028,18200709.928407
4.500723,18239477.752453
4.503425,18188209.783120
4.506132,18163489.140043
4.508838,18162509.228692
4.511541,18183237.402008
4.514246,18172528.100647
4.516948,18191212.022070
4.519652,18173757.717987
4.522351,18214320.653866
4.525052,18195164.910340
4.527753,18198358.104678
4.530449,18233016.256215
4.533149,18203594.943347
4.535851,18190599.377141
4.538558,18154103.787017
4.541262,18183701.555263
4.543962,18200615.574205
4.546660,18219559.931202
4.549362,18188909.768176
4.552064,18192814.519311
4.554767,18185464.208097
4.557469,18189508.836633
4.560177,18149083.019353
4.562873,18230094.863106
4.565570,18229175.359015
4.568267,18224579.229571
4.570966,18211324.278061
4.573664,18217783.910663
4.576364,18203830.907921
4.579068,18178597.172391
4.581769,18195757.654957
4.584470,18196808.524423
4.587173,18184293.553218
4.589874,18195407.392106
4.592572,18217399.039317
4.595281,18146670.821341
4.597989,18151683.550923
4.600688,18210939.679597
4.603393,18169068.594962
4.606093,18203824.165991
4.608797,18177662.688084
4.611497,18209226.052323
4.614193,18225268.501232
4.616894,18198270.512671
4.619595,18198270.512671
4.622295,18207303.665465
4.624997,18189529.030639
4.627696,18212026.043434
4.630395,18212329.708678
4.633098,18183580.469521
4.635801,18184185.914359
4.638505,18178872.829997
4.641211,18161717.322802
4.643912,18195117.761858
4.646611,18214070.918222
4.649316,18168759.654649
4.652017,18200319.038796
4.654753,17963211.815841
4.657451,18217567.840537
4.660153,18192989.599141
4.662858,18168907.407401
4.665563,18172628.882693
4.668264,18197158.841219
4.670969,18174308.748050
4.673668,18206224.608628
4.676369,18198796.077366
4.679077,18152930.461778
4.681778,18195919.319282
4.684479,18196283.074517
4.687181,18192410.501794
4.689884,18184360.828152
4.692584,18207782.537910
4.695285,18193030.002658
4.697990,18175417.629327
4.700688,18211870.840665
4.703389,18203412.917712
4.706089,18204471.414032
4.708797,18151107.080158
4.711498,18192208.499765
4.714200,18189973.310122
4.716901,18199395.797240
4.719610,18147079.509772
4.722311,18196269.601842
4.725023,18125624.829215
4.727723,18203527.526021
4.730427,18179370.379521
4.733131,18177279.510066
4.735832,18193501.390275
4.738539,18161469.027549
4.741240,18192848.188247
4.743947,18157121.605652
4.746648,18197266.633717
4.749348,18208443.558159
4.752060,18124729.200277
4.754762,18185935.203726
4.757460,18221829.419476
4.760162,18187462.743120
4.762866,18179007.300156
4.765569,18188512.654656
4.768276,18154351.880921
4.770973,18224883.313583
4.773676,18185275.816676
4.776377,18194336.479733
4.779093,18100194.030604
4.781802,18142738.973336
4.784501,18211729.136099
4.787206,18170364.915581
4.789908,18191070.638808
4.792612,18178832.489337
4.795312,18202806.191887
4.798016,18179780.542176
4.800715,18207229.476212
4.803421,18168182.098767
4.806130,18140181.172993
4.808832,18195643.144464
4.811531,18205732.331435
4.814238,18159187.713288
4.816945,18155042.556421
4.819648,18187429.094114
4.822353,18171218.035762
4.825053,18201923.141017
4.827756,18188061.716262
4.830453,18224376.512534
4.833151,18214361.152183
4.835848,18229107.752081
4.838555,18154895.029085
4.841260,18173146.248128
4.843966,18164402.029304
4.846673,18155129.732792
4.849375,18193474.453182
4.852080,18169108.892299
4.854796,18099114.302579
4.857498,18188593.422103
4.860196,18215130.654428
4.862903,18159979.398591
4.865606,18182598.389195
4.868303,18227005.426717
4.871003,18200042.730406
4.873712,18144339.639358
4.876416,18180937.166057
4.879117,18194774.258866
4.881822,18174785.886439
4.884523,18196208.975049
4.887228,18172051.080796
4.889925,18220316.364478
4.892636,18134739.877611
4.895339,18185773.716762
4.898043,18175962.038746
4.900745,18191104.301290
4.903451,18165986.378467
4.906161,18133047.249884
4.908858,18225565.850202
4.911563,18168846.962803
4.914265,18190121.408106
4.916963,18218533.443641
4.919668,18175068.149110
4.922371,18182645.472816
4.925071,18201619.822702
4.927772,18199085.824729
4.930486,18114495.908649
4.933181,18235722.084805
4.935881,18201148.014304
4.938586,18174375.949124
4.941286,18204154.526428
4.943987,18199739.474758
4.946690,18182564.758185
4.949394,18175874.662198
4.952096,18192370.101029
4.954796,18203689.328443
4.957499,18183560.288720
4.960197,18219532.916890
4.962901,18174127.307632
4.965599,18223856.226113
4.968302,18182416.783223
4.971000,18219418.106955
4.973705,18170297.744165
4.976408,18179148.495963
4.979116,18150162.015454
4.981818,18196229.183935
4.984516,18213557.969191
4.987216,18205867.199251
4.989919,18187711.749635
4.992617,18212579.396575
4.995320,18184952.869036
4.998028,18153198.637033
5.000729,18200372.953606
5.003427,18213794.192130
5.006128,18195899.111084
5.008830,18192046.901371
5.011533,18188007.874365
5.014239,18163683.792556
5.016939,18200649.272022
5.019639,18205732.331435
5.022335,18233577.649622
5.025035,18204215.206179
5.027733,18214158.662398
5.030434,18201431.096407
5.033136,18189461.717459
5.035844,18148064.457530
5.038544,18205894.173055
5.041246,18191238.952464
5.043951,18169626.057326
5.046658,18163073.000388
5.049361,18184165.732215
5.052061,18204545.580809
5.054762,18192316.233622
5.057460,18219796.309854
5.060158,18221322.788257
5.062860,18184724.121397
5.065563,18188694.382420
5.068268,18172689.352457
5.070965,18223031.937020
5.073689,18043072.549656
5.076391,18187624.260082
5.079098,18160254.491848
5.081802,18178240.846898
5.084503,18195609.465182
5.087206,18182961.612021
5.089903,18227728.680081
5.092610,18156605.152203
5.095318,18152635.478150
5.098029,18130405.241410
5.100731,18192444.169235
5.103435,18171983.896913
5.106133,18221728.090978
5.108833,18205833.482110
5.111539,18160019.655620
5.114241,18192161.366603
5.116941,18206925.981023
5.119643,18192094.033939
5.122345,18187671.369737
5.125048,18187516.581789
5.127747,18208382.850216
5.130441,18247359.530748
5.133139,18215866.467381
5.135842,18184091.731403
5.138549,18156839.900129
5.141243,18247644.052141
5.143943,18198668.052400
5.146646,18185538.220080
5.149344,18220255.577340
5.152050,18166993.523721
5.154750,18200770.585197
5.157450,18205530.033458
5.160153,18186150.524139
5.162857,18176284.667125
5.165557,18206393.202828
5.168263,18160657.082368
5.170966,18181340.674129
5.173667,18202044.471173
5.176366,18206952.957963
5.179067,18198405.269955
5.181766,18215083.402417
5.184470,18176519.924205
5.187168,18218263.334559
5.189871,18186237.999514
5.192571,18203197.188341
5.195272,18198486.125283
5.197969,18220046.202526
5.200669,18209860.191753
5.203369,18201640.043608
5.206077,18151308.170452
5.208781,18174550.674243
5.211485,18179854.507903
5.214191,18161448.895799
5.216892,18203102.808349
5.219593,18191770.844090
5.222295,18193588.936379
5.224995,18207438.556563
5.227694,18208551.484390
5.230404,18134974.060479
5.233105,18202981.464082
5.235803,18213470.230803
5.238506,18186513.888899
5.241202,18228249.187643
5.243902,18205327.739976
5.246604,18189609.807113
5.249304,18210109.811941
5.252007,18182699.282969
5.254709,18190808.075724
5.257409,18204275.886334
5.260118,18145404.674051
5.262819,18195299.621635
5.265518,18209280.019916
5.268220,18192269.099902
5.270923,18184576.111286
5.273624,18195023.465628
5.276325,18196997.154868
5.279024,18214644.645446
5.281730,18163026.018077
5.284433,18187193.554558
5.287134,18193198.352574
5.289839,18173939.151025
5.292542,18184011.003931
5.295248,18166899.518772
5.297950,18188256.895807
5.300656,18166832.372976
5.303361,18166160.942310
5.306063,18193474.453182
5.308765,18187940.572444
5.311476,18131976.976462
5.314178,18190249.312851
5.316879,18196357.174589
5.319578,18215272.411934
5.322282,18178476.154619
5.324986,18177582.017685
5.327687,18192141.166752
5.330387,18208659.411901
5.333085,18220100.234275
5.335780,18236209.219244
5.338482,18189932.920181
5.341184,18190054.090542
5.343884,18208376.104915
5.346595,18128867.211359
5.349297,18189165.545386
5.352006,18143428.765485
5.354709,18187159.906548
5.357407,18215893.470822
5.360108,18195124.497341
5.362808,18207566.704957
5.365504,18231278.185003
5.368202,18215198.157727
5.370904,18190451.271374
5.373605,18201774.850800
5.376310,18166463.079968
5.379011,18197920.153071
5.381714,18189461.717459
5.384411,18219080.439064
5.387117,18168356.704812
5.389817,18202684.851575
5.392521,18177864.367214
5.395223,18193629.342557
5.397922,18210143.544924
5.400619,18221316.033364
5.403323,18180291.590395
5.406022,18210204.264608
5.408727,18170183.553899
5.411428,18198176.183759
5.414133,18171701.730031
5.416829,18229222.684167
5.419534,18170875.434568
5.422239,18175726.796107
5.424941,18188061.716262
5.427642,18198499.601241
5.430349,18158268.639822
5.433047,18218486.173973
5.435748,18191932.437579
5.438453,18176472.872302
5.441149,18228877.892256
5.443856,18158040.563006
5.446554,18215630.190687
5.449252,18217932.461849
5.451957,18170002.195838
5.454655,18222876.546611
5.457363,18150222.335792
5.460069,18158778.479306
5.462775,18165610.406198
5.465473,18222038.835275
5.468175,18185477.664776
5.470883,18156940.508241
5.473585,18185733.345469
5.476286,18196970.207422
5.478994,18153936.159840
5.481695,18198391.794137
5.484390,18235749.147147
5.487085,18239552.204744
5.489788,18184919.229316
5.492488,18200386.432358
5.495192,18179054.365181
5.497902,18139364.435819
5.500605,18182692.556682
5.503311,18167651.585604
5.506011,18205010.822559
5.508713,18185928.475045
5.511421,18153346.136800
5.514114,18251235.203733
5.516819,18171412.853968
5.519521,18192060.367794
5.522223,18191407.269235
5.524924,18196080.986480
5.527627,18186675.389009
5.530330,18183284.488939
5.533028,18213321.752380
5.535730,18192780.850499
5.538431,18200588.616041
5.541133,18190404.147317
5.543832,18206925.981023
5.546528,18230838.647509
5.549231,18185329.642398
5.551936,18169800.691127
5.554637,18200521.220981
5.557341,18179430.894159
5.560045,18174422.990172
5.562749,18175914.989731
5.565445,18236290.410847
5.568143,18218938.622282
5.570844,18192477.836801
5.573549,18173361.265805
5.576249,18204909.681025
5.578949,18206056.017551
5.581659,18136834.356372
5.584359,18200433.608149
5.587065,18164415.454831
5.589763,18217912.204726
5.592467,18182067.033795
5.595167,18204768.084766
5.597870,18179477.961377
5.600572,18196040.569411
5.603274,18187058.963265
5.605975,18195676.823871
5.608676,18197401.376134
5.611380,18178953.511853
5.614079,18215515.429934
5.616779,18204377.020826
5.619485,18158349.138890
5.622189,18180036.062694
5.624898,18146778.016525
5.627599,18195858.694823
5.630300,18195764.390913
5.633004,18180278.141389
5.635707,18182961.612021
5.638409,18192134.433478
5.641107,18215225.159187
5.643816,18147039.310094
5.646515,18209408.194234
5.649213,18219674.742924
5.651913,18202091.655560
5.654614,18198068.380486
5.657316,18193137.746245
5.660020,18172944.673677
5.662722,18194525.058931
5.665418,18228404.669694
5.668123,18175236.166768
5.670828,18165731.252730
5.673530,18192854.922050
5.676235,18175303.374700
5.678947,18122136.385741
5.681647,18202361.285320
5.684351,18175901.547200
5.687052,18202543.289923
5.689753,18192969.397450
5.692462,18142953.272077
5.695165,18188815.536280
5.697869,18174853.091041
5.700576,18160764.442855
5.703273,18224160.285998
5.705975,18191488.062391
5.708673,18213881.933639
5.711378,18170613.454136
5.714082,18180748.868419
5.716784,18191703.514316
5.719496,18124248.003372
5.722195,18206231.352336
5.724903,18151214.327760
5.727605,18191811.242193
5.730307,18190747.485319
5.733011,18180466.429276
5.735720,18142183.159572
5.738422,18192464.369759
5.741121,18211924.823937
5.743824,18185538.220080
5.746532,18145069.744004
5.749235,18187785.779913
5.751945,18135937.619341
5.754650,18174147.467500
5.757355,18166107.230001
5.760058,18184784.671683
5.762755,18223504.880660
5.765454,18212957.315605
5.768154,18207404.833601
5.770861,18152695.814931
5.773566,18170600.019445
5.776265,18210683.289646
5.778969,18178529.940097
5.781667,18220485.219766
5.784364,18223329.213014
5.787071,18161334.816726
5.789779,18147166.609686
5.792482,18183190.315320
5.795187,18172729.665857
5.797889,18191737.179141
5.800591,18186412.952787
5.803302,18132331.490539
5.806008,18167100.959140
5.808715,18154740.798525
5.811413,18218486.173973
5.814112,18208976.456362
5.816809,18229973.158709
5.819513,18173643.484228
5.822216,18185020.148848
5.824918,18190969.652110
5.827623,18168853.678849
5.830328,18175673.027215
5.833031,18182941.432595
5.835735,18177770.249730
5.838440,18169585.757694
5.841149,18144748.222791
5.843846,18225221.196609
5.846544,18214968.648552
5.849244,18206676.448113
5.851950,18166194.512665
5.854648,18214739.145161
5.857355,18158268.639822
5.860063,18151368.498409
5.862761,18219593.699205
5.865462,18197037.576187
5.868165,18182053.582163
5.870862,18224140.015024
5.873560,18219539.670460
5.876264,18175316.816347
5.878960,18230994.173737
5.881663,18183533.381056
5.884366,18185686.245854
5.887071,18170196.987973
5.889767,18231568.967608
5.892473,18163710.641506
5.895167,18243519.360170
5.897872,18173179.844305
5.900575,18187543.501243
5.903275,18200656.011601
5.905978,18186836.891987
5.908683,18166557.080400
5.911386,18184233.006203
5.914087,18200642.532449
5.916788,18197003.891742
5.919500,18125250.525758
5.922200,18203797.198322
5.924903,18184865.406024
5.927611,18150510.538500
5.930310,18210312.211713
5.933008,18215589.686727
5.935710,18196175.293672
5.938414,18177326.566145
5.941116,18188707.843880
5.943822,18163119.982943
5.946520,18217702.883765
5.949220,18206372.971359
5.951926,18164999.484453
5.954628,18191063.906327
5.957332,18173166.405819
5.960031,18212727.862895
5.962737,18167168.106921
5.965435,18215009.149751
5.968136,18199955.122181
5.970840,18178281.184932
5.973541,18194740.582800
5.976240,18212187.996971
5.978941,18199294.718087
5.981643,18190431.075320
5.984344,18197664.129587
5.987046,18189253.049768
5.989751,18173569.569032
5.992451,18199982.078468
5.995160,18147220.210049
5.997865,18170277.592837
6.000571,18160395.396499
6.003279,18153071.252799
6.005984,18174718.682333
6.008687,18178765.255302
6.011388,18198061.642824
6.014091,18187859.810795
6.016795,18172917.797421
6.019501,18164831.656004
6.022207,18164710.821440
6.024914,18157537.472640
6.027613,18212768.354129
6.030313,18204269.144075
6.033019,18163361.611348
6.035719,18205253.566825
6.038425,18161287.843406
6.041122,18228012.589611
6.043822,18202988.205388
6.046572,17874007.014762
6.049267,18238049.739798
6.051978,18132886.700816
6.054678,18203163.481088
6.057380,18189354.017408
6.060077,18228898.173772
6.062775,18217574.592651
6.065478,18179585.544507
6.068175,18226728.307460
6.070882,18157443.565526
6.073585,18184367.555673
6.076283,18215414.171646
6.078983,18208160.257890
6.081681,18217716.388198
6.084384,18183533.381056
6.087089,18172756.541556
6.089787,18213854.936161
6.092489,18193784.234571
6.095192,18185618.961112
6.097891,18210744.012929
6.100593,18185935.203726
6.103290,18228620.996959
6.105990,18205806.508487
6.108689,18207573.449659
6.111388,18214961.898370
6.114088,18199180.163071
6.116789,18200696.449176
6.119487,18217648.866234
6.122195,18150342.977672
6.124899,18177716.468748
6.127601,18194094.026509
6.130303,18184441.558730
6.133008,18172642.320384
6.135710,18194834.876099
6.138416,18162858.226091
6.141118,18189313.630217
6.143824,18162468.960624
6.146533,18148801.563207
6.149237,18173482.215485
6.151937,18202765.744937
6.154641,18178435.815720
6.157345,18181488.631576
6.160045,18202671.369418
6.162742,18223504.880660
6.165446,18177723.191353
6.168141,18238489.625078
6.170848,18160992.588104
6.173549,18191387.071058
6.176253,18180990.966098
6.178947,18243614.159735
6.181658,18131154.289660
6.184357,18211695.397241
6.187056,18208396.340835
6.189757,18202057.952402
6.192459,18188182.861693
6.195157,18215792.208331
6.197861,18179350.208065
6.200563,18190983.116938
6.203259,18231514.867817
6.205961,18193117.544225
6.208665,18174174.347393
6.211368,18189986.773476
6.214076,18147515.017704
6.216776,18203500.559230
6.219476,18208511.011904
6.222180,18177198.843067
6.224881,18192558.639467
6.227585,18176956.846369
6.230290,18176903.070200
6.232991,18194040.148893
6.235690,18214712.145143
6.238388,18212444.429294
6.241091,18183419.024373
6.243796,18174604.436494
6.246494,18214327.403573
6.249195,18200352.735515
6.251895,18205961.607912
6.254595,18200244.906453
6.257304,18144882.188579
6.260009,18173871.953181
